Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
60,http://ww3.sinaimg.cn/mw1024/7ecf9cb2jw1eqidt6qeu4j20hs0hsgp7.jpg,嚴重的大氣污染！ http://t.cn/RA2eEs6,"(640, 640)",2127535282,黄director,http://ww1.sinaimg.cn/crop.0.0.512.512.1024/7ecf9cb2jw8emoguo9v3uj20e80e8aax.jpg,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,m,43,None,66,80,16,airpollution
61,http://ww4.sinaimg.cn/mw1024/af5ce727jw1eqglpoc99bj20hs0npwfh.jpg,大气污染！@12369 @环保,"(640, 853)",2942101287,没煮熟的鸭子,http://ww1.sinaimg.cn/crop.0.0.674.674.1024/af5ce727jw8ef0vul9r2yj20iq0iqjsl.jpg,"(50, 50)",37,2,36.06722,120.382504,Qīngdǎo 青岛,山东 青岛,m,80,None,3,80,15,airpollution
62,http://ww3.sinaimg.cn/mw1024/005tdyvpjw1eqed8rex5uj30hs0c2gnf.jpg,查冲刺和大气污染防治攻坚会议召开。 |启阳路,"(640, 434)",5012408811,兰山环境,http://ww4.sinaimg.cn/crop.0.0.1187.1187.1024/005tdyvptw1ednb5qdp25j30x30x9ter.jpg,"(50, 50)",37,13,35.051712,118.347707,Línyí 临沂,山东 临沂,m,91,None,1,80,11,airpollution
64,http://ww2.sinaimg.cn/mw1024/66cbb415jw1epvx93ddqoj21w02ionpd.jpg,这个算大气污染吗？,"(1024, 1365)",1724625941,绿毛领子,http://ww4.sinaimg.cn/crop.0.12.299.299.1024/66cbb415jw1ej0ngdb8d8j208c08oq3w.jpg,"(50, 50)",32,1,32.060255,118.796877,Nánjīng 南京,江苏 南京,f,81,None,39,80,21,airpollution
66,http://ww2.sinaimg.cn/mw1024/6fcba30djw1epskdco9t3j208c05rglr.jpg,施 违法罚款最高至百万 http://t.cn/RwQphHE,"(300, 207)",1875616525,赵大航航1990,http://ww3.sinaimg.cn/crop.559.0.1071.1071.1024/6fcba30djw1earli9k2qgj21kw1221kx.jpg,"(50, 50)",13,8,40.954071,117.962411,Chéngdé 承德,河北 承德,m,9,None,81,80,19,airpollution
67,http://ww4.sinaimg.cn/mw1024/74ca4c63jw1epqn3423r6j20vk0noaef.jpg,就这么近距离的看到了大气污染,"(1024, 768)",1959414883,louis462,http://ww2.sinaimg.cn/crop.0.0.179.179.1024/74ca4c63gw1ejtjxjgpqxj20500500t3.jpg,"(50, 50)",32,5,31.298886,120.585316,Sūzhōu 苏州,江苏 苏州,m,73,None,7,80,20,airpollution
68,http://ww1.sinaimg.cn/mw1024/77e26c73jw1eppzw975amj20me0emab9.jpg,。 （分享自 @凤凰网） http://t.cn/RwjeGO8,"(806, 526)",2011327603,怀念志摩,http://tp4.sinaimg.cn/2011327603/180/1299510433/1,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,m,118,None,14,80,11,airpollution
69,http://ww4.sinaimg.cn/mw1024/53ed22ddjw1epeuvaquvfj20qo0f0q4t.jpg,治理大气污染一宣战，雾霾就夹着尾巴逃跑了,"(960, 540)",1408049885,吾已飘零久,http://ww3.sinaimg.cn/crop.0.0.1080.1080.1024/53ed22ddjw8ep3jrwboaxj20u00u0gng.jpg,"(50, 50)",37,13,35.051712,118.347707,Línyí 临沂,山东 临沂,m,131,None,126,80,16,airpollution
70,http://ww1.sinaimg.cn/mw1024/e06bd26ajw1epdyvt8sekj20xc18gaji.jpg,大气污染更严重了,"(1024, 1365)",3765162602,Black______,http://ww4.sinaimg.cn/crop.0.0.720.720.1024/e06bd26ajw8eeli47ichxj20k00k0dgx.jpg,"(50, 50)",45,1,22.817642,108.365631,Nánníng 南宁,广西 南宁,f,45,None,None,80,14,airpollution
72,http://ww2.sinaimg.cn/mw1024/cfd0b72bjw1eo05gswldpj218g0xcdry.jpg,看菏泽大气污染治理@环保老孙,"(1024, 768)",3486562091,乘凉树V5,http://ww2.sinaimg.cn/crop.0.1.640.640.1024/cfd0b72bjw8ejoj0jtyo9j20hs0huabi.jpg,"(50, 50)",37,11,35.416377,119.526888,Rìzhào 日照,山东 日照,m,254,None,1,80,11,airpollution
73,http://ww4.sinaimg.cn/mw1024/6ee61d94jw1eou3zlrllfj20hs0hsdku.jpg,载LOFTER客户端参与活动:http://t.cn/RPWwyCi,"(640, 640)",1860574612,逆_针尖天使,http://tp1.sinaimg.cn/1860574612/180/40009764507/0,"(50, 50)",31,7,31.249554,121.396401,Pǔtuóqū 普陀区,上海 普陀区,f,198,None,94,80,24,airpollution
