Index,image_url,image_description,image_size,userID,screenname,avatar_url,avatarimage_size,Province,City,Lat,Lon,CityName,Location,Gender,Followers_count,Friends_count,Favourites_count,Credit_Score,Urank,Category
45,http://ww1.sinaimg.cn/mw1024/7957efdejw1erg15uchjrj20hs0nqtbe.jpg,"一个没有<strong>污染</strong>,没有被损坏,没有被禁锢的","(640, 854)",2035806174,Ling_L一,http://ww1.sinaimg.cn/crop.0.1.640.640.1024/7957efdejw8eq3afgqoztj20hs0hujs2.jpg,"(50, 50)",44,3,22.543099,114.057868,Shēnzhèn 深圳,广东 深圳,f,71,None,None,80,22,pollution
46,http://ww3.sinaimg.cn/mw1024/6833cadcjw1erfw0s2967j218g18gnil.jpg,不小心拍出了精神<strong>污染</strong>,"(1024, 1024)",1748224732,打鸡血的get子,http://ww4.sinaimg.cn/crop.0.0.681.681.1024/6833cadcgw1efxs186efaj20k00k0q4j.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,80,None,345,80,21,pollution
47,http://ww1.sinaimg.cn/mw1024/c1e15cd2jw1erfv6j2okhj20dc08vwez.jpg,室内PM2.5不可忽视 5招降低身边空气<strong>污染</strong>,"(480, 319)",3252772050,静候佳音1983,http://ww4.sinaimg.cn/crop.0.0.641.641.1024/c1e15cd2jw8eppfositkbj20ht0htwf2.jpg,"(50, 50)",13,1000,38.037057,114.468665,Unknown,河北,f,2,None,51,80,17,pollution
49,http://ww3.sinaimg.cn/mw1024/69380d3cgw1erfqgqoyfaj20j00fwaaz.jpg,精神<strong>污染</strong>,"(684, 572)",1765281084,-MentalPollute的tangen-,http://ww3.sinaimg.cn/crop.38.0.486.486.1024/69380d3cjw8er9zms07hyj20go0go3zw.jpg,"(50, 50)",44,1,23.129163,113.264435,Guǎngzhōu 广州,广东 广州,m,325,None,1309,80,26,pollution
50,http://ww1.sinaimg.cn/mw1024/6b9b9ad9jw1erfptrxx0ej20e10p0dh6.jpg,河北水<strong>污染</strong>_河间吧_百度贴吧 http://,"(505, 900)",1805359833,王见4778,http://ww4.sinaimg.cn/crop.1.44.616.616.1024/6b9b9ad9tw1emkone7ix0j20k00qo7aw.jpg,"(50, 50)",13,1,38.042307,114.51486,Shíjiāzhuāng 石家庄,河北 石家庄,m,148,None,30,80,16,pollution
51,http://ww3.sinaimg.cn/mw1024/7d002436jw1erfn02yn1nj20hs0dctc2.jpg,时。世界太混浊，我不想被<strong>污染</strong>。,"(640, 480)",2097161270,XlululemonX,http://ww2.sinaimg.cn/crop.0.0.640.640.1024/7d002436jw8egeonj5xi2j20hs0hsmxy.jpg,"(50, 50)",11,1000,39.9042140,116.4074130,Unknown,北京,f,38,None,17,80,20,pollution
52,http://ww1.sinaimg.cn/mw1024/754f9e57jw1erflw75p6wj20qo0hsgo9.jpg,":58 晴,空气指数:126 轻度<strong>污染</strong>#天天拍北京#","(960, 640)",1968152151,宋涛灰太狼,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/754f9e57jw8efy514e5zxj20hs0hsq3i.jpg,"(50, 50)",11,5,39.921034,116.443188,Cháoyángqū 朝阳区,北京 朝阳区,m,2409,None,3323,80,25,pollution
53,http://ww1.sinaimg.cn/mw1024/b609b783jw1erffgxfmphj218g0oyn32.jpg,<strong>污染</strong>指数：0,"(1024, 575)",3054090115,尚明者谦,http://tp4.sinaimg.cn/3054090115/180/5645515928/1,"(50, 50)",15,1,40.84231,111.748847,Hūhéhàotè 呼和浩特,内蒙古 呼和浩特,m,1462,None,208,80,17,pollution
54,http://ww3.sinaimg.cn/mw1024/8e1509a0jw1erfb0irb6oj20oy18g107.jpg,发布 不会对宝鸡的天气造成<strong>污染</strong>么？ |学子路,"(898, 1600)",2383743392,不再at时间,http://tp1.sinaimg.cn/2383743392/180/40002811464/0,"(50, 50)",14,8,35.026372,111.007324,Yùnchéng 运城,山西 运城,f,75,None,157,80,19,pollution
55,http://ww4.sinaimg.cn/mw1024/c9d329b6jw1erf8ffbu3oj20qo0f0401.jpg,全省环境安全管理暨重金属<strong>污染</strong>防治会议在聊城召开。,"(960, 540)",3386059190,蓝梦6565,http://ww1.sinaimg.cn/crop.446.0.1152.1152.1024/c9d329b6jw1ebx54agij1j21kw0w2tp0.jpg,"(50, 50)",37,1,36.665282,116.994917,Jǐnán 济南,山东 济南,m,65,None,38,80,14,pollution
56,http://ww2.sinaimg.cn/mw1024/3cf000a2jw1erf3m7zeroj20ez0qo0uz.jpg,#晨跑打卡#第四天…中度<strong>污染</strong>不想出去=_=,"(539, 960)",1022361762,牧云络,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/3cf000a2jw8eeth2w902vj20hs0hsab5.jpg,"(50, 50)",35,6,24.513321,117.647363,Zhāngzhōu 漳州,福建 漳州,m,124,None,106,80,21,pollution
57,http://ww4.sinaimg.cn/mw1024/d0a42d9fjw1ereprbauszj20u215o7do.jpg,是时候来一发精神<strong>污染</strong>了,"(1024, 1420)",3500420511,春春期待一个完美夏天,http://ww1.sinaimg.cn/crop.0.0.512.512.1024/d0a42d9fjw8ekkxw38t77j20e80e8t90.jpg,"(50, 50)",32,1,32.060255,118.796877,Nánjīng 南京,江苏 南京,f,163,None,81,80,16,pollution
59,http://ww1.sinaimg.cn/mw1024/aadbce02jw1erenxhlu99j20xc18gguy.jpg,<strong>污染</strong>你们的世界。,"(1024, 1365)",2866531842,The_maternal-Eleven,http://ww2.sinaimg.cn/crop.79.12.287.287.1024/aadbce02jw8eqidep7o0wj20c808xjs6.jpg,"(50, 50)",35,1,26.074508,119.296494,Fúzhōu 福州,福建 福州,f,254,None,40,80,20,pollution
60,http://ww4.sinaimg.cn/mw1024/ab22b6b6gw1erelokq3rkj20k00qojwu.jpg,界地球日  保护环境，减少<strong>污染</strong> ~~,"(720, 960)",2871178934,土土的纯蜂蜜,http://tp3.sinaimg.cn/2871178934/180/40026523385/0,"(50, 50)",44,53,22.915094,112.044491,Yúnfú 云浮,广东 云浮,f,409,None,188,80,22,pollution
61,http://ww1.sinaimg.cn/mw1024/7c95651djw1erek2y0dvsj219p19paoi.jpg,今天轻度<strong>污染</strong>，空气没昨天通透。（山崖,"(1024, 1024)",2090165533,燊燊Chen,http://ww3.sinaimg.cn/crop.0.0.480.480.1024/7c95651djw8erfxf9hmmrj20dc0dcgme.jpg,"(50, 50)",33,2,29.868336,121.54399,Níngbō 宁波,浙江 宁波,m,125,None,21,80,24,pollution
63,http://ww4.sinaimg.cn/mw1024/68d8a5f5gw1eqcbdrz9p3j20c80c8ad6.jpg,雍正boy九图版，拿去<strong>污染</strong>盆友圈吧！太魔性，已被精,"(440, 440)",1759028725,上海新东方官方微博,http://ww2.sinaimg.cn/crop.0.0.180.180.1024/68d8a5f5jw8eq2z0x7e36j2050050mxc.jpg,"(50, 50)",31,1000,31.230393,121.473704,Unknown,上海,f,62,None,69,80,27,pollution
64,http://ww1.sinaimg.cn/mw1024/72b8072cjw1erehdvswjjj215o1jkh7a.jpg,早上比下午强得多。下午又<strong>污染</strong>了。,"(1024, 1365)",1924663084,宸宸蟹和妹妹,http://ww1.sinaimg.cn/crop.41.0.556.556.1024/72b8072cjw8er42nxkjcrj20hq0fggn7.jpg,"(50, 50)",12,5,39.148027,117.196841,Héběiqū 河北区,天津 河北区,f,71,None,95,80,23,pollution
65,http://ww2.sinaimg.cn/mw1024/a792d56bjw1eree8l1sdbj20k00qo0uo.jpg,忆太多也会被不好的回忆所<strong>污染</strong>。,"(720, 960)",2811417963,小献同志,http://ww2.sinaimg.cn/crop.0.0.640.640.1024/a792d56bjw8epez9jstxqj20hs0hs3zq.jpg,"(50, 50)",100,1000,,,Unknown,其他,f,10,None,None,80,11,pollution
66,http://ww3.sinaimg.cn/mw1024/e9408c87jw1ereak9k1x6j20hs0npgna.jpg,<strong>污染</strong>微博,"(640, 853)",3913321607,LeeSangGi,http://ww3.sinaimg.cn/crop.0.0.1080.1080.1024/e9408c87jw8ep31sxje9wj20u00u0q68.jpg,"(50, 50)",100,1000,,,Unknown,其他,m,55,None,None,80,12,pollution
67,http://ww2.sinaimg.cn/mw1024/7afcec15jw1ere957kuxij20zk0qo4bc.jpg,#地球日#  空气<strong>污染</strong>指数低于50的一天没有理由,"(1024, 768)",1923182153,AA武汉微整形-Tiantian针剂,http://ww4.sinaimg.cn/crop.0.0.640.640.1024/72a16e49jw8efqjfmo2aqj20hs0hsjsc.jpg,"(50, 50)",42,1,30.593087,114.305357,Wǔhàn 武汉,湖北 武汉,m,13,None,2,80,20,pollution
68,http://ww2.sinaimg.cn/mw1024/6e6ff904jw1ere7ubmp0zj20fa0bbdgh.jpg,环保部：京津冀区域3月重<strong>污染</strong>天数比例高于全国平均--时,"(550, 407)",1852832004,扭曲的年代,http://ww1.sinaimg.cn/crop.0.0.640.640.1024/6e6ff904jw8eb1nzp0hihj20hs0hsmxz.jpg,"(50, 50)",11,1000,39.9042140,116.4074130,Unknown,北京,m,797,None,6,80,16,pollution
69,http://ww2.sinaimg.cn/mw1024/6d08f423jw1eqc0sguywtj20c80h90tt.jpg,一张精神<strong>污染</strong>的图……什么叫高级定制！,"(440, 621)",1829303331,直播生活官方微博,http://ww1.sinaimg.cn/crop.0.0.179.179.1024/6d08f423tw1eet3la80wej20500500sx.jpg,"(50, 50)",21,1,41.80572,123.43147,Shěnyáng 沈阳,辽宁 沈阳,f,185,None,417,80,28,pollution
70,http://ww4.sinaimg.cn/mw1024/b464f73bjw1ere5lj02alj20hs0budhk.jpg,心世界其实是这样的是世界<strong>污染</strong>了我,"(640, 426)",2787968381,李灿烂JasonLee,http://ww4.sinaimg.cn/crop.0.0.512.512.1024/a62d057djw8ellfel0kgvj20e80e8dgn.jpg,"(50, 50)",51,1,30.658601,104.064856,Chéngdū 成都,四川 成都,m,209,None,59,80,17,pollution
71,http://ww3.sinaimg.cn/mw1024/a2b4e0d1jw1ere4ig6drtj20fv0qomyg.jpg,星星点灯，照亮你的眼。亚曼金让你的眼零<strong>污染</strong>,"(571, 960)",2729763025,雷荔枝-,http://ww1.sinaimg.cn/crop.0.120.720.720.1024/a2b4e0d1jw8erd22y5z3qj20k00qowgz.jpg,"(50, 50)",46,1000,20.017378,110.349229,Unknown,海南,f,58,None,1,80,15,pollution
72,http://ww1.sinaimg.cn/mw1024/6213e418jw1ere1kvard2j22f91tg1ky.jpg,中度<strong>污染</strong> |虎丘路,"(1024, 768)",1645470744,hdbeijing,http://ww2.sinaimg.cn/crop.397.229.823.823.1024/6213e418gw1ekr8b3ms33j21ao0v4qhp.jpg,"(50, 50)",31,15,31.221959,121.544721,Pǔdōngxīnqū 浦东新区,上海 浦东新区,m,118,None,1162,80,25,pollution
